,Unnamed: 0,bill_id,member_id,vote_position,bill_cycle,bill_prop_party,member_party,percent_oil,percent_solar,percent_wind,percent_hydro,percent_nuclear,percent_coal,metric_oil,metric_solar,metric_wind,metric_hydro,metric_nuclear,metric_coal
1015,1015,hr2-113,R000409,No,2014,R,R,0.041961709939680035,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1016,1016,hr2-113,R000592,No,2014,R,R,0.029555312709402787,0.0,0.009333256645074565,0.007777713870895471,0.007777713870895471,0.009333256645074565,1,0,0,0,0,0
1017,1017,hr2-113,R000583,No,2014,R,R,0.014350193555410675,0.0,0.001050014162591025,0.00210002832518205,0.00210002832518205,0.0,1,0,0,0,0,0
1018,1018,hr2-113,R000435,No,2014,R,R,0.004388976395700065,0.0,0.00337613568900005,0.00202568141340003,0.00202568141340003,0.0,1,0,0,0,0,0
1019,1019,hr2-113,R000580,No,2014,R,R,0.017001614822150842,0.0,0.0047165770151773295,0.003510010801992431,0.004387513502490539,0.0006581270253735807,1,0,0,0,0,0
1020,1020,hr2-113,R000593,No,2014,R,R,0.02806592883637551,0.0,0.009355309612125173,0.005170039522490226,0.005170039522490226,0.0,1,0,0,0,0,0
1021,1021,hr2-113,R000598,No,2014,R,R,0.03385925049951352,0.0,0.003224690523763192,0.009315772624204778,0.009315772624204778,0.014331957883391968,1,0,0,0,0,0
1022,1022,hr2-113,R000487,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1023,1023,hr2-113,R000570,No,2014,R,R,0.022874784153903142,0.0,0.005025124207722429,0.010154938503105742,0.01088776911673193,0.00041876035064353575,1,0,0,0,0,0
1024,1024,hr2-113,S000051,No,2014,R,R,0.04652759421825585,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1025,1025,hr2-113,S000250,No,2014,R,R,0.04887938934775101,0.0,0.006645234201355878,0.004873171747660977,0.013349537151168251,0.0013290468402711755,1,0,0,0,0,0
1026,1026,hr2-113,S001170,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1027,1027,hr2-113,S001154,No,2014,R,R,0.04375659280022739,0.0,0.00771350193593752,0.014866021912897768,0.01851240464625005,0.008414729384659113,1,0,0,0,0,0
1028,1028,hr2-113,S000480,Yes,2014,R,D,0.0,0.0,0.005483358534620685,0.0004569465445517237,0.0004569465445517237,0.0,1,0,0,0,0,0
1029,1029,hr2-113,S000583,No,2014,R,R,0.0492892949112312,0.0,0.004718731453642672,0.0,0.002788341313516125,0.00042897558669478846,1,0,0,0,0,0
1030,1030,hr2-113,T000462,No,2014,R,R,0.01194099380428913,0.0,0.0042646406443889754,0.013476264436269165,0.018423247583760374,0.0014499778190922518,1,0,0,0,0,0
1031,1031,hr2-113,T000465,Yes,2014,R,D,0.0,0.0,0.0055412919342808405,0.0,0.0,0.0,1,0,0,0,0,0
1032,1032,hr2-113,V000129,No,2014,R,R,0.034903509435817964,0.0,0.0,0.001876532765366557,0.002412684984042716,0.0,1,0,0,0,0,0
1033,1033,hr2-113,W000799,Yes,2014,R,D,0.0,0.0,0.0,0.002725778740335053,0.004997261023947597,0.0,1,0,0,0,0,0
1034,1034,hr2-113,Y000063,No,2014,R,R,0.028136655377083663,0.0,0.003470600663252611,0.0004958000947503728,0.009420201800257086,0.0004958000947503728,1,0,0,0,0,0
1035,1035,hr2-113,A000055,No,2014,R,R,0.018283498367503002,0.0,0.005789774483042617,0.02133074809542016,0.02133074809542016,0.0,1,0,0,0,0,0
1036,1036,hr2-113,A000367,No,2014,R,R,0.05787898331431595,0.0,0.0020671065469398554,0.019637512195928627,0.019637512195928627,0.0,1,0,0,0,0,0
1037,1037,hr2-113,A000369,No,2014,R,R,0.025968942702664182,0.0009988054885640071,0.008989249397076059,0.0009988054885640071,0.0009988054885640071,0.0,1,0,0,0,0,0
1038,1038,hr2-113,B001282,No,2014,R,R,0.02708609281398618,0.0,0.004077476337589318,0.004951221267072743,0.004951221267072743,0.029998575912264264,1,0,0,0,0,0
1040,1040,hr2-113,B001281,Yes,2014,R,D,0.002381952710349672,0.0,0.0014291716262098033,0.02572508927177646,0.04001680553387449,0.0,1,0,0,0,0,0
1041,1041,hr2-113,B001287,Yes,2014,R,D,0.0,0.0,0.004851072463457648,0.0,0.0,0.0,1,0,0,0,0,0
1042,1042,hr2-113,B001257,No,2014,R,R,0.018722895819784462,0.0,0.009560627652655895,0.011950784565819873,0.011552425080292542,0.000796718971054658,1,0,0,0,0,0
1043,1043,hr2-113,B001250,No,2014,R,R,0.08698412698412697,0.0,0.0038095238095238095,0.0,0.0,0.01650793650793651,1,0,0,0,0,0
1044,1044,hr2-113,B000490,Yes,2014,R,D,0.0032048256855049034,0.0,0.007411159397730089,0.012819302742019614,0.012819302742019614,0.00040060321068811287,1,0,0,0,0,0
1045,1045,hr2-113,B000574,Yes,2014,R,D,0.0016724205808963067,0.0,0.006898734896197265,0.009929997199071821,0.009929997199071821,0.0,1,0,0,0,0,0
1046,1046,hr2-113,B001278,Yes,2014,R,D,0.0,0.0,0.0007846833698239872,0.006669808643503892,0.006669808643503892,0.0,1,0,0,0,0,0
1047,1047,hr2-113,B000755,No,2014,R,R,0.06540418488371079,0.0,0.0064093187859315705,0.006554985121975469,0.007865982146370564,0.0008739980162633959,1,0,0,0,0,0
1048,1048,hr2-113,B001274,No,2014,R,R,0.01102331356051226,0.0,0.006709843036833549,0.020608803613131617,0.020608803613131617,0.0,1,0,0,0,0,0
1049,1049,hr2-113,B001284,No,2014,R,R,0.028491241554919007,0.0,0.010024696102656688,0.006331387012204223,0.006331387012204223,0.0,1,0,0,0,0,0
1050,1050,hr2-113,B001285,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1051,1051,hr2-113,B001260,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1052,1052,hr2-113,B001275,No,2014,R,R,0.018322142986165347,0.0,0.003726537556508207,0.0040370823528838905,0.0040370823528838905,0.02173813574629787,1,0,0,0,0,0
1053,1053,hr2-113,B001248,No,2014,R,R,0.04999615287539521,0.0,0.007142307553627887,0.005158333233175696,0.018450961180205373,0.0,1,0,0,0,0,0
1054,1054,hr2-113,B001286,Yes,2014,R,D,0.0,0.0,0.004240721637664071,0.007951353070620133,0.007951353070620133,0.0,1,0,0,0,0,0
1055,1055,hr2-113,B001251,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1056,1056,hr2-113,B001289,No,2014,R,R,0.021323022683868147,0.0,0.004061528130260599,0.018784567602455268,0.018784567602455268,0.005076910162825749,1,0,0,0,0,0
1057,1057,hr2-113,C000059,No,2014,R,R,0.02009957295849737,0.00027161585079050506,0.005975548717391112,0.0,0.0005432317015810101,0.0016296951047430305,1,0,0,0,0,0
1058,1058,hr2-113,C001097,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1059,1059,hr2-113,C001072,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1060,1060,hr2-113,C001051,No,2014,R,R,0.060177445309157085,0.0,0.0038086990701998156,0.0015234796280799265,0.02056697497907901,0.0,1,0,0,0,0,0
1061,1061,hr2-113,C001090,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1062,1062,hr2-113,C001066,Yes,2014,R,D,0.0,0.0,0.0008223361497688593,0.004111680748844297,0.004111680748844297,0.0,1,0,0,0,0,0
1063,1063,hr2-113,C001091,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1064,1064,hr2-113,C000266,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1065,1065,hr2-113,C001080,Yes,2014,R,D,0.0,0.0,0.0014327571261757565,0.0,0.0,0.0,1,0,0,0,0,0
1066,1066,hr2-113,C001084,Yes,2014,R,D,0.0,0.0,0.003913282995000147,0.0027392980965001033,0.0027392980965001033,0.0,1,0,0,0,0,0
1067,1067,hr2-113,C001101,Yes,2014,R,D,0.0,0.0,0.00468260594513016,0.0117065148628254,0.0,0.0,1,0,0,0,0,0
1068,1068,hr2-113,C001067,Yes,2014,R,D,0.0,0.0,0.01233200824534514,0.0041106694151150465,0.0041106694151150465,0.0,1,0,0,0,0,0
1069,1069,hr2-113,C001049,Yes,2014,R,D,0.0,0.0,0.0,0.01824506089422653,0.01824506089422653,0.0,1,0,0,0,0,0
1070,1070,hr2-113,C001061,Yes,2014,R,D,0.000527623253781377,0.0,0.004748609284032392,0.005540044164704458,0.010816276702518227,0.0,1,0,0,0,0,0
1071,1071,hr2-113,C000537,Yes,2014,R,D,0.0017972587018952927,0.0,0.005990862339650975,0.0226796931429644,0.028413461904496645,0.0,1,0,0,0,0,0
1072,1072,hr2-113,C001068,Yes,2014,R,D,0.0,0.0,0.003156361442902857,0.0,0.0,0.0,1,0,0,0,0,0
1073,1073,hr2-113,C001053,No,2014,R,R,0.09554545087767642,0.0,0.007837712767309393,0.0,0.0007464488349818469,0.0007464488349818469,1,0,0,0,0,0
1074,1074,hr2-113,C001093,No,2014,R,R,0.01867853610048087,0.0,0.007184052346338795,0.022988967508284143,0.022988967508284143,0.0,1,0,0,0,0,0
1075,1075,hr2-113,C001092,No,2014,R,R,0.03027241305133443,0.0,0.004128056325181968,0.0,0.0,0.0,1,0,0,0,0,0
1077,1077,hr2-113,C001078,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1078,1078,hr2-113,C001094,No,2014,R,R,0.005740264511388685,0.0014350661278471713,0.004305198383541513,0.0,0.0,0.0,1,0,0,0,0,0
1079,1079,hr2-113,C000754,Yes,2014,R,D,0.0,0.0,0.007826608149074188,0.001956652037268547,0.001956652037268547,0.0,1,0,0,0,0,0
1080,1080,hr2-113,C001059,Yes,2014,R,D,0.0485566962027551,0.0,0.0,0.0,0.0,0.0009118628394883588,1,0,0,0,0,0
1081,1081,hr2-113,C001069,Yes,2014,R,D,0.0,0.0,0.004030652340748947,0.010300555981913978,0.0026871015604992988,0.0,1,0,0,0,0,0
1082,1082,hr2-113,C001087,No,2014,R,R,0.02185514387328632,0.0,0.0014570095915524214,0.007285047957762108,0.008013552753538319,0.0,1,0,0,0,0,0
1083,1083,hr2-113,C001063,Yes,2014,R,D,0.05412863529256176,0.0,0.00186650466526075,0.004666261663151875,0.012365593407352469,0.0,1,0,0,0,0,0
1084,1084,hr2-113,C000984,Yes,2014,R,D,0.0006199336042430786,0.0,0.002789701219093853,0.001859800812729236,0.001859800812729236,0.0,1,0,0,0,0,0
1085,1085,hr2-113,D000096,Yes,2014,R,D,0.0,0.0,0.00165229024074191,0.00826145120370955,0.00826145120370955,0.0,1,0,0,0,0,0
1086,1086,hr2-113,D000619,No,2014,R,R,0.01872830444141295,0.0,0.002966860109530764,0.008529722814900947,0.009827724112820657,0.01001315286966633,1,0,0,0,0,0
1087,1087,hr2-113,D000598,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1088,1088,hr2-113,D000191,Yes,2014,R,D,0.0,0.0,0.0,0.0039962055229318645,0.0039962055229318645,0.0,1,0,0,0,0,0
1089,1089,hr2-113,D000197,Yes,2014,R,D,0.00044988158127041484,0.0,0.0011996842167211062,0.015895815871554655,0.015895815871554655,0.0,1,0,0,0,0,0
1090,1090,hr2-113,D000216,Yes,2014,R,D,0.0,0.0,0.0025392054334608533,0.003047046520153024,0.0020313643467686823,0.0,1,0,0,0,0,0
1091,1091,hr2-113,D000617,Yes,2014,R,D,0.001072543725784376,0.0,0.001608815588676564,0.000536271862892188,0.000536271862892188,0.0,1,0,0,0,0,0
1093,1093,hr2-113,D000610,Yes,2014,R,D,0.0,0.0014922196599567144,0.0014922196599567144,0.0,0.0,0.0,1,0,0,0,0,0
1094,1094,hr2-113,D000600,No,2014,R,R,0.0038354887466725295,0.0,0.002092084770912289,0.004881531132128675,0.004881531132128675,0.0,1,0,0,0,0,0
1095,1095,hr2-113,D000399,Yes,2014,R,D,0.002651201653614565,0.0,0.0008837338845381885,0.0,0.0,0.0,1,0,0,0,0,0
1096,1096,hr2-113,D000482,Yes,2014,R,D,0.07281553398058252,0.0,0.014563106796116504,0.4053398058252427,0.4830097087378641,0.02427184466019417,1,0,0,0,0,0
1097,1097,hr2-113,D000614,No,2014,R,R,0.016872779680603554,0.0,0.005624259893534518,0.008963664205320637,0.009666696692012451,0.0,1,0,0,0,0,0
1098,1098,hr2-113,D000615,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1099,1099,hr2-113,E000179,Yes,2014,R,D,0.0,0.0,0.005929705124658708,0.0,0.0007412131405823385,0.0,1,0,0,0,0,0
1100,1100,hr2-113,E000215,Yes,2014,R,D,0.0,0.0,0.006756457129187221,0.00045043047527914805,0.00045043047527914805,0.0,1,0,0,0,0,0
1101,1101,hr2-113,F000459,No,2014,R,R,0.007935161005904653,0.0,0.0013225268343174425,0.0,0.0,0.0026450536686348845,1,0,0,0,0,0
1102,1102,hr2-113,F000461,No,2014,R,R,0.09462150275692342,0.0,0.005445841885290557,0.0047651116496292365,0.019384474190691732,0.0006807302356613196,1,0,0,0,0,0
1103,1103,hr2-113,F000449,No,2014,R,R,0.006822480663247732,0.0,0.0,0.0040934883979486395,0.0040934883979486395,0.0,1,0,0,0,0,0
1104,1104,hr2-113,F000454,Yes,2014,R,D,0.0,0.0003462073410469314,0.006808744373922984,0.0013848293641877255,0.0018464391522503008,0.0,1,0,0,0,0,0
1105,1105,hr2-113,F000450,No,2014,R,R,0.014688439399141771,0.0,0.014198824752503713,0.012240366165951477,0.012240366165951477,0.0058753757596567095,1,0,0,0,0,0
1106,1106,hr2-113,F000462,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1107,1107,hr2-113,F000455,Yes,2014,R,D,0.005624599121499193,0.0,0.011249198242998384,0.019242049626181448,0.020426175757023383,0.0,1,0,0,0,0,0
1108,1108,hr2-113,G000571,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1109,1109,hr2-113,G000559,Yes,2014,R,D,0.0,0.0,0.009495476125892615,0.0,0.003242357701524308,0.0,1,0,0,0,0,0
1110,1110,hr2-113,G000563,No,2014,R,R,0.04676748042390762,0.0,0.004350463295247221,0.011963774061929857,0.0206647006524243,0.016314237357177082,1,0,0,0,0,0
1111,1111,hr2-113,G000552,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1112,1112,hr2-113,G000565,No,2014,R,R,0.04165936188384203,0.0020321639943337573,0.0010160819971668786,0.0035562869900840756,0.004572368987250955,0.005588450984417835,1,0,0,0,0,0
1113,1113,hr2-113,G000377,No,2014,R,R,0.025286273488040148,0.0,0.010114509395216058,0.002082398993132718,0.006247196979398155,0.0,1,0,0,0,0,0
1114,1114,hr2-113,G000560,No,2014,R,R,0.031603368348166364,0.0,0.008359600659837553,0.020389269902042814,0.020389269902042814,0.0,1,0,0,0,0,0
1115,1115,hr2-113,G000546,No,2014,R,R,0.0074303969660203095,0.0,0.003801598447731322,0.010022395907655302,0.013478394496501959,0.002419199012192659,1,0,0,0,0,0
1116,1116,hr2-113,G000553,Yes,2014,R,D,0.01617307088561833,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1117,1117,hr2-113,G000568,No,2014,R,R,0.0576489807190973,0.0,0.009384717791480956,0.020445278045726368,0.030500332822313105,0.03485752322550069,1,0,0,0,0,0
1118,1118,hr2-113,G000551,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1119,1119,hr2-113,G000558,No,2014,R,R,0.02612802548316032,0.0,0.007009958056457647,0.011789474913133315,0.012108109370245026,0.005735420228010803,1,0,0,0,0,0
1120,1120,hr2-113,H001052,No,2014,R,R,0.059233398340416,0.0,0.0,0.0,0.0,0.008677504215474955,1,0,0,0,0,0
1121,1121,hr2-113,H001053,No,2014,R,R,0.01832851917321516,0.0,0.0130917994094394,0.006982293018367679,0.01440097935038334,0.006982293018367679,1,0,0,0,0,0
1123,1123,hr2-113,H001064,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1124,1124,hr2-113,H001056,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1125,1125,hr2-113,H001038,Yes,2014,R,D,0.0,0.0,0.003288791016660761,0.0,0.0,0.0,1,0,0,0,0,0
1126,1126,hr2-113,H001047,Yes,2014,R,D,0.0010386605234466812,0.0,0.008902804486685841,0.007270623664126769,0.002670841346005752,0.0,1,0,0,0,0,0
1127,1127,hr2-113,H001065,No,2014,R,R,0.009766769066356942,0.0,0.008545922933062325,0.012208461332946178,0.013429307466240796,0.0,1,0,0,0,0,0
1128,1128,hr2-113,H001066,Yes,2014,R,D,0.0017958368499667078,0.0,0.002052384971390523,0.006157154914171571,0.006157154914171571,0.0,1,0,0,0,0,0
1129,1129,hr2-113,H000874,Yes,2014,R,D,0.0044171193532505345,0.0,0.004858831288575586,0.0238839953600761,0.030509674389951894,0.00031550852523218087,1,0,0,0,0,0
1130,1130,hr2-113,H001067,No,2014,R,R,0.04607921309747992,0.0,0.005316832280478453,0.003839934424789993,0.006202970993891528,0.0,1,0,0,0,0,0
1131,1131,hr2-113,H001068,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1132,1132,hr2-113,H001058,No,2014,R,R,0.01658383159721134,0.0,0.005740557091342386,0.01658383159721134,0.01658383159721134,0.0,1,0,0,0,0,0
1133,1133,hr2-113,H001048,No,2014,R,R,0.003975173567605965,0.0,0.0047702082811271595,0.0,0.0013250578558686552,0.0,1,0,0,0,0,0
1134,1134,hr2-113,J000032,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1135,1135,hr2-113,J000294,Yes,2014,R,D,0.0,0.0,0.003602876536626843,0.00576460245860295,0.00576460245860295,0.0,1,0,0,0,0,0
1136,1136,hr2-113,J000292,No,2014,R,R,0.05425443740824674,0.0,0.007291110165535134,0.01865666424710461,0.02616221882927313,0.011794442914836249,1,0,0,0,0,0
1137,1137,hr2-113,J000126,Yes,2014,R,D,0.0,0.0,0.003939140468835239,0.0,0.0170942939785574,0.0,1,0,0,0,0,0
1138,1138,hr2-113,J000288,Yes,2014,R,D,0.0007732565868953777,0.0,0.0069593092820584,0.0104389639230876,0.0104389639230876,0.0,1,0,0,0,0,0
1139,1139,hr2-113,J000255,No,2014,R,R,0.0,0.0,0.009211535261710924,0.006141023507807282,0.006141023507807282,0.0,1,0,0,0,0,0
1140,1140,hr2-113,J000289,No,2014,R,R,0.03153139949313859,0.0,0.009342636886855878,0.012456849182474505,0.025302974901901337,0.0,1,0,0,0,0,0
1141,1141,hr2-113,J000295,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1142,1142,hr2-113,K000009,Yes,2014,R,D,0.0014097592626286886,0.002819518525257377,0.008458555575772131,0.008458555575772131,0.00958636298587508,0.0,1,0,0,0,0,0
1143,1143,hr2-113,K000375,Yes,2014,R,D,0.0,0.0,0.003801921150043636,0.007287015537583635,0.0,0.0,1,0,0,0,0,0
1144,1144,hr2-113,K000385,Yes,2014,R,D,0.0,0.0,0.004738899525928072,0.0,0.0018955598103712293,0.0,1,0,0,0,0,0
1145,1145,hr2-113,K000376,No,2014,R,R,0.04286627360895054,0.0,0.010441784597052054,0.012090487428165536,0.012090487428165536,0.010716568402237637,1,0,0,0,0,0
1146,1146,hr2-113,K000379,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1147,1147,hr2-113,K000380,Yes,2014,R,D,0.002585479360490575,0.0,0.004653862848883034,0.0139615885466491,0.0139615885466491,0.0,1,0,0,0,0,0
1148,1148,hr2-113,K000381,Yes,2014,R,D,0.0,0.0,0.00586413418373567,0.0,0.0,0.0,1,0,0,0,0,0
1149,1149,hr2-113,K000188,Yes,2014,R,D,0.0011056673673829512,0.0,0.007125411923134575,0.014005119986850716,0.013759416127432282,0.0,1,0,0,0,0,0
1150,1150,hr2-113,K000210,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1151,1151,hr2-113,K000362,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1152,1152,hr2-113,K000378,No,2014,R,R,0.03308251389453081,0.0,0.0069242470942041225,0.01731061773551031,0.017887638326693985,0.0023080823647347076,1,0,0,0,0,0
1153,1153,hr2-113,K000368,Yes,2014,R,D,0.0032105959039771285,0.0,0.0014046357079899935,0.0016052979519885645,0.0016052979519885645,0.0,1,0,0,0,0,0
1154,1154,hr2-113,K000382,Yes,2014,R,D,0.0,0.0,0.0025407553804979613,0.0050815107609959225,0.0,0.0,1,0,0,0,0,0
1155,1155,hr2-113,L000578,No,2014,R,R,0.049545033699885686,0.0,0.00143608793333002,0.0,0.0,0.0,1,0,0,0,0,0
1156,1156,hr2-113,L000564,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1157,1157,hr2-113,L000559,Yes,2014,R,D,0.0,0.0,0.0019119682648958101,0.0,0.0,0.0,1,0,0,0,0,0
1158,1158,hr2-113,L000560,Yes,2014,R,D,0.007060228838890616,0.0,0.009531308932502331,0.0010590343258335922,0.0010590343258335922,0.002471080093611715,1,0,0,0,0,0
1159,1159,hr2-113,L000557,Yes,2014,R,D,0.003770273484418226,0.0,0.004976760999432058,0.0051275719388087886,0.0060324375750691606,0.0,1,0,0,0,0,0
1160,1160,hr2-113,L000566,No,2014,R,R,0.042365079747058734,0.002668666440759605,0.007338832712088912,0.027020247712691,0.040029996611394066,0.002001499830569704,1,0,0,0,0,0
1162,1162,hr2-113,L000287,Yes,2014,R,D,0.0012347219091653418,0.0,0.002469443818330684,0.010865552800655008,0.010865552800655008,0.0,1,0,0,0,0,0
1163,1163,hr2-113,L000563,Yes,2014,R,D,0.0,0.0,0.01234888697876305,0.0006174443489381523,0.0018523330468144573,0.0,1,0,0,0,0,0
1164,1164,hr2-113,L000565,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1165,1165,hr2-113,L000397,Yes,2014,R,D,0.0,0.0,0.0015818932574655216,0.0,0.0,0.0,1,0,0,0,0,0
1166,1166,hr2-113,L000576,No,2014,R,R,0.026896583142129442,0.0,0.008405182231915451,0.019331919133405536,0.022693992026171717,0.012607773347873177,1,0,0,0,0,0
1167,1167,hr2-113,L000579,Yes,2014,R,D,0.0036742791431749,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1168,1168,hr2-113,L000480,Yes,2014,R,D,0.0,0.0,0.01120842408600324,0.0,0.0,0.0,1,0,0,0,0,0
1169,1169,hr2-113,L000491,No,2014,R,R,0.04092803782475085,0.0003621950249977951,0.003984145274975747,0.0036219502499779507,0.00525182786246803,0.0005432925374966927,1,0,0,0,0,0
1170,1170,hr2-113,L000569,No,2014,R,R,0.001523781118594513,0.0,0.0035554892767205295,0.016761592304539642,0.021332935660323186,0.004063416316252034,1,0,0,0,0,0
1171,1171,hr2-113,L000570,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1172,1172,hr2-113,L000562,Yes,2014,R,D,0.0,0.0,0.0,0.0008485110751908089,0.0,0.0,1,0,0,0,0,0
1173,1173,hr2-113,M001185,Yes,2014,R,D,0.0005965755821828978,0.0,0.004772604657463184,0.0,0.0,0.0,1,0,0,0,0,0
1174,1174,hr2-113,M000087,Yes,2014,R,D,0.00043960568126512285,0.0,0.006374282378344282,0.0,0.0,0.0,1,0,0,0,0,0
1175,1175,hr2-113,M001158,No,2014,R,R,0.05451323620782285,0.0,0.003283929892037521,0.0006567859784075043,0.01576220669580169,0.0,1,0,0,0,0,0
1176,1176,hr2-113,M001179,No,2014,R,R,0.02945913493896452,0.0,0.007602357403603748,0.0332603136407664,0.0332603136407664,0.0,1,0,0,0,0,0
1177,1177,hr2-113,M001184,No,2014,R,R,0.06538972368731531,0.0,0.011889040670420964,0.01273825786116532,0.01698434381488709,0.032270253248285474,1,0,0,0,0,0
1178,1178,hr2-113,M001163,Yes,2014,R,D,0.0,0.0,0.014624335220585304,0.002521437106997466,0.002521437106997466,0.0,1,0,0,0,0,0
1179,1179,hr2-113,M001165,No,2014,R,R,0.03145845128125302,0.0,0.004880189339573858,0.010886576219049373,0.012988811626865805,0.0005255588519541077,1,0,0,0,0,0
1180,1180,hr2-113,M001157,No,2014,R,R,0.0532549929025443,0.0,0.006622382537103954,0.0093817085942306,0.018487484582748542,0.001103730422850659,1,0,0,0,0,0
1181,1181,hr2-113,M001177,No,2014,R,R,0.15263781151381298,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1182,1182,hr2-113,M001143,Yes,2014,R,D,0.0,0.0,0.004139025937890861,0.004515301023153666,0.004515301023153666,0.0,1,0,0,0,0,0
1183,1183,hr2-113,M000312,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1184,1184,hr2-113,M001156,No,2014,R,R,0.021060494572376715,0.0,0.009185960398589843,0.007617625696391578,0.007617625696391578,0.0,1,0,0,0,0,0
1185,1185,hr2-113,M001180,No,2014,R,R,0.04428104454733107,0.0,0.0009840232121629128,0.018204429425013886,0.026076615122317185,0.03517882983482413,1,0,0,0,0,0
1186,1186,hr2-113,M001159,No,2014,R,R,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1187,1187,hr2-113,M001166,Yes,2014,R,D,0.0,0.0006735932802549912,0.00280663866772913,0.0013471865605099824,0.0013471865605099824,0.0,1,0,0,0,0,0
1188,1188,hr2-113,M001187,No,2014,R,R,0.02633431543358897,0.0,0.008778105144529657,0.014044968231247451,0.014044968231247451,0.0,1,0,0,0,0,0
1189,1189,hr2-113,M001137,Yes,2014,R,D,0.005037561570336903,0.0,0.008563854669572735,0.0007556342355505355,0.0025187807851684515,0.0,1,0,0,0,0,0
1190,1190,hr2-113,M001188,Yes,2014,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1191,1191,hr2-113,M001160,Yes,2014,R,D,0.0,0.0,0.005862376238935542,0.004396782179201656,0.0008793564358403312,0.0,1,0,0,0,0,0
1192,1192,hr2-113,M001190,No,2014,R,R,0.12039178868268335,0.0,0.005788066763590546,0.0023152267054362178,0.00752448679266771,0.006945680116308655,1,0,0,0,0,0
1193,1193,hr2-113,N000002,Yes,2014,R,D,0.0039087688045101755,0.0,0.0015635075218040702,0.0,0.0,0.0,1,0,0,0,0,0
1194,1194,hr2-113,N000179,Yes,2014,R,D,0.0,0.0,0.0017318264641995275,0.0,0.0,0.0,1,0,0,0,0,0
1195,1195,hr2-113,N000015,Yes,2014,R,D,0.001307326287415114,5.942392215523245e-05,0.007130870658627895,0.012479023652598816,0.010339762455010448,0.0,1,0,0,0,0,0
1196,1196,hr2-113,N000181,No,2014,R,R,0.03626034318424644,0.0,0.005132742642518903,0.005298314985825964,0.005298314985825964,0.0009934340598423683,1,0,0,0,0,0
1197,1197,hr2-113,O000168,No,2014,R,R,0.08363672185071422,0.0,0.004429359101128167,0.010943122485140178,0.03048389153610549,0.0010422021414419216,1,0,0,0,0,0
1198,1198,hr2-113,P000601,No,2014,R,R,0.045400499780694166,0.0,0.010707665042616549,0.029124848915917014,0.029124848915917014,0.0,1,0,0,0,0,0
