Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Dorgan, Byron L",0,0,0.06533670180329297,0.3094346197403955,0.4038098556784854,0.14882248744083398,0.0,0.07259633533699218
"Ross, Mike",0,0,0.05102040816326531,0.1870748299319728,0.29931972789115646,0.4421768707482993,0.0,0.02040816326530612
"Boozman, John",0,0,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.4230769230769231,0.0,0.038461538461538464
"Thompson, Glenn",0,0,0.12027491408934708,0.20790378006872853,0.20790378006872853,0.4066437571592211,0.0,0.0572737686139748
"Ayotte, Kelly",0,0,0.09467455621301775,0.17751479289940827,0.09467455621301775,0.6094674556213018,0.0,0.023668639053254437
"Lincoln, Blanche",0,0,0.03605740338619082,0.2023220967780707,0.26683279781412006,0.4587302986354276,0.0,0.03605740338619082
"Guthrie, Brett",0,0,0.16494845360824742,0.15979381443298968,0.15979381443298968,0.38144329896907214,0.0,0.13402061855670103
"Bartlett, Roscoe G",0,0,0.17777777777777778,0.13333333333333333,0.15555555555555556,0.26666666666666666,0.0,0.26666666666666666
"McCaskill, Claire",0,0,0.1558967963208356,0.30205004287161896,0.48359186218723205,0.0,0.014615324655078338,0.04384597396523501
"Capito, Shelley Moore",0,0,0.28270042194092826,0.1350210970464135,0.2109704641350211,0.270042194092827,0.0,0.10126582278481013
"Lummis, Cynthia",0,0,0.275,0.04285714285714286,0.05714285714285714,0.5892857142857143,0.0,0.03571428571428571
"Shimkus, John",0,0,0.12315270935960591,0.2315270935960591,0.2676518883415435,0.3103448275862069,0.0,0.06732348111658457
"Salazar, John",0,0,0.13793103448275862,0.20689655172413793,0.22413793103448276,0.43103448275862066,0.0,0.0
"Paul, Rand",0,0,0.24743443557582667,0.06841505131128849,0.06841505131128849,0.5701254275940707,0.0,0.04561003420752566
"Rehberg, Denny",0,0,0.24113475177304963,0.19858156028368795,0.20567375886524822,0.3475177304964539,0.0,0.0070921985815602835
"Emerson, Jo Ann",0,0,0.16875,0.275,0.35,0.0875,0.0,0.11875
"Matheson, Jim",0,0,0.06283662477558348,0.19299820466786355,0.2223967684021544,0.44546678635547576,0.0,0.0763016157989228
"Barr, Andy",0,0,0.47368421052631576,0.043859649122807015,0.043859649122807015,0.43859649122807015,0.0,0.0
"Lee, Mike",0,0,0.28169014084507044,0.04225352112676056,0.04225352112676056,0.5633802816901409,0.0,0.07042253521126761
"Thune, John",0,0,0.08088235294117647,0.19852941176470587,0.19117647058823528,0.45955882352941174,0.0,0.06985294117647059
"Rockefeller, Jay",0,0,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.0,0.09523809523809523
"Boucher, Rick",0,0,0.06524419326679926,0.35321856354784426,0.46454765525868197,0.06749399303461992,0.0,0.04949559489205461
"Camp, Dave",0,0,0.054393608890426166,0.23709755702960686,0.2426763887106762,0.3598346434289731,0.013947079202673376,0.09205072273764428
"Oliverio, Mike",0,0,0.32666666666666666,0.0,0.20666666666666667,0.4666666666666667,0.0,0.0
"Wilson, Charlie",0,0,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.0,0.0,0.047619047619047616
